Gender,Residential_Pincode,Annual_Income_INR,CIBIL_Score,Employment_Gap,Device_OS,Loan_Status
Female,560067,1764642.0,778.0,True,Android,1
Female,582101,1018323.0,878.0,True,iOS,0
Female,560008,747097.0,569.0,True,iOS,0
Female,580023,2336671.0,799.0,True,Android,0
Female,560008,2360944.0,445.0,True,Android,0
Female,560067,981628.0,470.0,True,iOS,0
Female,560038,1413131.0,520.0,True,iOS,1
Male,560067,1389141.0,489.0,True,Android,0
Male,582101,3373493.0,881.0,False,iOS,0
Male,570001,,500.0,True,Android,0
Male,581101,821280.0,762.0,True,iOS,0
Female,570001,2605650.0,892.0,False,Android,0
Female,580023,3432712.0,578.0,True,Android,0
Male,581101,2375612.0,,True,Android,0
Female,582101,3178412.0,779.0,False,Android,0
Male,560001,,510.0,True,iOS,0
Female,570001,3254875.0,587.0,False,iOS,0
Female,560001,2268617.0,371.0,False,Android,0
Female,560008,,411.0,True,iOS,0
Female,560001,353822.0,860.0,False,Android,0
Male,560001,2334734.0,869.0,False,iOS,1
Female,582101,2535541.0,626.0,False,iOS,0
Male,560038,2985307.0,798.0,False,iOS,1
Female,560038,1819333.0,654.0,True,Android,0
Female,560067,1766291.0,887.0,False,iOS,1
Male,570001,804936.0,612.0,False,iOS,0
Male,580023,2688631.0,508.0,False,iOS,1
Female,560067,1840306.0,871.0,False,Android,0
Male,581101,1369282.0,404.0,True,iOS,0
Female,560001,1224521.0,809.0,True,iOS,0
Female,560038,3156006.0,876.0,True,iOS,1
Female,560067,1301212.0,816.0,True,Android,0
Female,560038,1941784.0,,True,Android,0
Female,560067,2530491.0,688.0,False,Android,0
Female,582101,375326.0,465.0,True,iOS,0
Female,582101,3353875.0,849.0,True,iOS,0
Male,560067,3128370.0,641.0,True,Android,0
Female,560008,1376081.0,380.0,True,iOS,0
Male,560001,2016278.0,478.0,True,iOS,0
Female,560008,2608738.0,708.0,True,iOS,1
Male,560001,406276.0,481.0,False,Android,0
Female,560001,2681304.0,825.0,True,Android,0
Female,560008,1718897.0,778.0,False,Android,1
Female,560008,1671721.0,673.0,False,iOS,0
Male,560008,3235825.0,876.0,True,Android,1
Male,560008,1947247.0,385.0,True,Android,0
Male,560067,745683.0,761.0,True,iOS,0
Male,570001,1129194.0,597.0,True,iOS,1
Female,560008,,860.0,False,iOS,1
Male,560067,2679449.0,527.0,True,iOS,1
Male,582101,1383954.0,651.0,True,iOS,0
Male,581101,2007262.0,799.0,False,Android,0
Female,570001,1224038.0,470.0,True,iOS,0
Female,581101,1677968.0,422.0,True,Android,1
Male,570001,3032449.0,391.0,True,iOS,0
Female,560008,1612765.0,362.0,True,Android,0
Female,560038,847270.0,700.0,True,Android,0
Male,580023,2370484.0,433.0,False,iOS,0
Male,582101,864468.0,377.0,True,iOS,0
Male,560067,2376308.0,763.0,False,iOS,1
Female,560001,2558952.0,671.0,True,Android,0
Female,582101,2593913.0,535.0,False,Android,1
Female,581101,901299.0,515.0,False,Android,0
Female,560008,1192214.0,784.0,True,iOS,1
Male,582101,1749125.0,379.0,True,Android,0
Male,560067,3391653.0,370.0,True,iOS,1
Male,582101,1621793.0,420.0,False,iOS,0
Male,560067,1144663.0,531.0,True,iOS,0
Male,582101,1767999.0,424.0,False,iOS,0
Female,580023,315228.0,688.0,True,Android,0
Female,560008,3248057.0,760.0,False,Android,0
Female,580023,1896674.0,388.0,True,Android,1
Male,560008,1120957.0,402.0,False,Android,0
Female,580023,1320361.0,444.0,True,iOS,0
Male,580023,2910001.0,788.0,False,Android,0
Female,560001,431666.0,693.0,False,Android,0
Female,560038,844869.0,824.0,True,Android,1
Male,581101,2320362.0,451.0,True,Android,0
Female,560001,,743.0,True,Android,0
Male,581101,3301029.0,353.0,False,iOS,0
Male,560001,567096.0,525.0,False,Android,0
Female,560038,1955813.0,575.0,False,Android,0
Male,560001,440778.0,380.0,False,Android,0
Female,582101,312574.0,,True,iOS,0
Male,581101,1370218.0,658.0,False,iOS,1
Male,582101,637966.0,325.0,False,iOS,1
Male,581101,1379292.0,737.0,True,Android,1
Male,582101,977627.0,418.0,True,Android,0
Female,560001,1800365.0,303.0,True,iOS,0
Female,582101,1205626.0,755.0,False,Android,0
Female,582101,424577.0,749.0,False,Android,1
Female,560038,1336087.0,414.0,False,iOS,0
Male,581101,,574.0,True,Android,1
Male,570001,1391647.0,806.0,False,Android,0
Male,560008,2127194.0,423.0,True,Android,0
Male,560067,1293242.0,398.0,True,iOS,0
Male,580023,1166512.0,407.0,False,Android,0
Female,580023,3136739.0,,False,iOS,0
Male,580023,1528922.0,457.0,False,Android,0
Male,570001,3342922.0,557.0,True,Android,1
Male,582101,453349.0,395.0,False,iOS,0
Male,581101,3064705.0,596.0,True,Android,0
Male,582101,3452677.0,671.0,False,iOS,1
Female,560067,1125115.0,621.0,True,iOS,1
Female,560067,2214905.0,311.0,True,iOS,0
Female,560038,3151697.0,821.0,False,Android,0
Male,582101,1086985.0,689.0,False,iOS,0
Female,560038,2976884.0,504.0,True,iOS,1
Male,560067,1466365.0,806.0,False,Android,1
Female,560038,675998.0,406.0,False,Android,0
Male,560008,736080.0,815.0,True,iOS,0
Female,581101,2110781.0,671.0,True,iOS,0
Female,582101,384772.0,323.0,False,iOS,0
Male,560067,728785.0,654.0,True,iOS,0
Male,560001,1100710.0,507.0,True,iOS,0
Female,580023,938727.0,468.0,True,iOS,1
Male,582101,3100652.0,705.0,True,Android,1
Female,560067,2147500.0,805.0,False,Android,1
Male,570001,898418.0,784.0,False,Android,0
Male,570001,2448517.0,409.0,True,Android,0
Female,560038,1992869.0,567.0,True,iOS,0
Male,570001,2543144.0,402.0,True,iOS,1
Female,560038,426310.0,737.0,False,iOS,0
Female,570001,649134.0,424.0,True,Android,0
Male,581101,657537.0,623.0,False,Android,1
Male,580023,516226.0,753.0,True,iOS,0
Male,582101,1865798.0,717.0,False,iOS,0
Male,570001,2004428.0,855.0,False,Android,0
Male,560008,3463781.0,645.0,True,iOS,1
Female,582101,1167665.0,,False,Android,1
Male,560067,2909954.0,380.0,False,Android,1
Female,580023,3150521.0,431.0,False,iOS,0
Female,560008,568400.0,838.0,False,Android,1
Male,560067,1809755.0,326.0,False,iOS,0
Male,560038,1608172.0,599.0,False,Android,0
Female,580023,2895945.0,,True,iOS,0
Male,560001,1396484.0,464.0,False,iOS,1
Female,582101,3136896.0,300.0,True,Android,1
Female,570001,1809295.0,828.0,False,iOS,1
Female,560001,2624112.0,750.0,True,Android,0
Male,560008,1851682.0,895.0,False,iOS,0
Female,582101,421404.0,311.0,True,iOS,0
Female,560008,1497456.0,354.0,True,Android,1
Female,580023,1867900.0,518.0,True,Android,0
Female,560001,3381604.0,495.0,True,iOS,1
Male,560038,673338.0,694.0,True,Android,0
Male,582101,980388.0,599.0,True,Android,1
Female,560038,1342284.0,596.0,False,iOS,0
Female,560008,2929567.0,705.0,True,Android,0
Male,560001,2039549.0,410.0,True,Android,1
Female,570001,705941.0,842.0,True,iOS,0
Male,560008,1437023.0,305.0,True,iOS,0
Male,560067,,503.0,True,Android,0
Female,570001,3235587.0,895.0,False,Android,0
Female,560001,1439987.0,434.0,False,Android,1
Female,560038,1572269.0,799.0,True,Android,0
Male,580023,2198982.0,426.0,True,iOS,0
Female,582101,1550404.0,,False,iOS,0
Female,560067,2656823.0,711.0,False,Android,1
Male,560001,1051877.0,507.0,False,iOS,0
Male,582101,1962381.0,900.0,False,Android,0
Female,581101,1829070.0,580.0,True,iOS,0
Female,560038,965034.0,890.0,False,iOS,1
Male,560008,3438660.0,513.0,False,iOS,0
Female,560008,1746173.0,573.0,False,iOS,1
Male,560001,2953241.0,552.0,False,iOS,1
Female,580023,1098865.0,848.0,False,iOS,0
Male,560067,1486560.0,323.0,True,iOS,0
Male,560038,548874.0,560.0,False,Android,0
Female,560067,3115017.0,680.0,False,iOS,1
Female,580023,1412963.0,,False,Android,0
Female,582101,853862.0,605.0,False,iOS,0
Female,560008,2446864.0,530.0,False,Android,0
Female,580023,1281542.0,,True,Android,0
Female,570001,3077865.0,315.0,False,Android,1
Male,560067,3447140.0,379.0,True,Android,0
Female,580023,671324.0,632.0,False,Android,0
Male,560038,1365106.0,695.0,True,iOS,1
Male,560067,1038556.0,395.0,False,iOS,1
Female,560001,2061481.0,308.0,False,Android,0
Female,560008,353514.0,,False,iOS,0
Male,560001,2533854.0,339.0,True,Android,1
Female,581101,2276301.0,726.0,True,Android,1
Female,580023,2087855.0,,False,iOS,0
Male,581101,2383895.0,518.0,False,Android,1
Female,560001,3161596.0,816.0,True,iOS,1
Female,560008,1047404.0,557.0,False,iOS,0
Male,582101,,,True,iOS,0
Male,560001,1600162.0,632.0,True,iOS,1
Male,560067,3414601.0,373.0,False,Android,0
Female,570001,2266562.0,728.0,True,Android,0
Male,560001,593346.0,672.0,True,Android,0
Female,570001,1510866.0,459.0,True,Android,0
Female,560001,2393956.0,647.0,True,Android,0
Female,581101,2616347.0,512.0,True,iOS,0
Female,560001,1306187.0,665.0,False,iOS,0
Male,570001,1444422.0,739.0,False,iOS,0
Male,560001,1161579.0,822.0,False,iOS,1
Male,560038,1256148.0,714.0,False,iOS,0
Male,560008,1269568.0,759.0,False,iOS,1
Female,570001,767149.0,567.0,False,iOS,0
Male,560008,2340448.0,708.0,False,iOS,1
Female,580023,1902759.0,690.0,True,Android,1
Female,560038,2045938.0,468.0,False,iOS,1
Male,560001,1306140.0,350.0,True,iOS,0
Male,560038,1296544.0,758.0,True,iOS,1
Male,582101,,672.0,True,iOS,0
Male,570001,3186071.0,,True,iOS,0
Female,560067,1902281.0,573.0,False,Android,0
Female,560008,1006797.0,736.0,False,Android,1
Male,570001,1800257.0,392.0,True,Android,1
Male,560067,421542.0,492.0,True,iOS,1
Male,582101,2807822.0,560.0,True,Android,0
Female,582101,2655580.0,782.0,False,Android,0
Male,580023,1109751.0,713.0,True,Android,0
Female,560038,2915484.0,330.0,True,Android,1
Male,560067,836303.0,799.0,True,Android,1
Female,581101,1210525.0,540.0,False,iOS,0
Male,560001,1131876.0,843.0,True,iOS,1
Female,581101,1722610.0,883.0,True,iOS,0
Female,580023,1731171.0,865.0,False,Android,0
Female,560038,2922137.0,836.0,False,iOS,1
Female,560067,1653935.0,624.0,False,Android,0
Female,580023,2445934.0,567.0,True,Android,1
Female,581101,1125832.0,662.0,True,iOS,0
Female,560038,588842.0,,False,iOS,1
Male,580023,2669465.0,405.0,True,Android,0
Male,580023,2069810.0,848.0,True,iOS,1
Female,560001,944692.0,363.0,True,iOS,0
Male,560038,1313922.0,845.0,False,iOS,0
Male,582101,2793428.0,869.0,False,iOS,0
Female,560008,3239913.0,899.0,False,Android,0
Male,580023,908577.0,619.0,False,Android,1
Female,560001,2295994.0,394.0,True,iOS,0
Female,560038,2851426.0,846.0,False,iOS,1
Female,580023,399379.0,,True,Android,0
Female,580023,1026748.0,634.0,False,Android,0
Male,582101,3339653.0,846.0,True,iOS,0
Female,570001,3356477.0,744.0,True,Android,0
Male,570001,1533566.0,884.0,True,Android,0
Male,582101,2278703.0,687.0,True,iOS,0
Male,560067,2976687.0,538.0,True,Android,0
Female,580023,2349796.0,390.0,False,iOS,0
Female,580023,3489171.0,662.0,True,Android,0
Male,570001,2997005.0,477.0,False,iOS,0
Female,580023,1038429.0,740.0,False,iOS,0
Male,582101,837524.0,825.0,False,iOS,1
Male,560001,3275161.0,851.0,False,Android,0
Male,560008,334009.0,461.0,True,Android,0
Male,560008,2185747.0,353.0,True,iOS,1
Male,580023,937286.0,862.0,True,iOS,1
Male,560001,3390617.0,868.0,False,Android,1
Female,560067,599334.0,527.0,False,Android,1
Female,560038,2651908.0,422.0,False,Android,0
Female,581101,3491889.0,486.0,True,Android,0
Male,560038,3248599.0,630.0,True,Android,0
Male,560038,1143821.0,687.0,True,Android,0
Female,560038,1110045.0,,False,iOS,0
Female,582101,1257934.0,759.0,True,Android,0
Male,560001,1216772.0,674.0,True,Android,0
Female,570001,2536018.0,663.0,True,Android,0
Female,582101,406046.0,396.0,False,Android,0
Male,570001,,843.0,False,Android,1
Male,560008,545474.0,592.0,True,Android,1
Male,570001,685219.0,602.0,False,iOS,0
Female,582101,1356553.0,724.0,True,iOS,1
Female,582101,2976649.0,495.0,False,iOS,0
Male,560067,1786082.0,460.0,True,iOS,1
Female,560008,3047440.0,308.0,False,iOS,0
Female,580023,1599571.0,662.0,True,Android,1
Female,560067,2495869.0,336.0,True,iOS,1
Female,581101,3145276.0,513.0,True,iOS,0
Female,560001,1439981.0,883.0,True,Android,0
Female,580023,721361.0,501.0,False,iOS,0
Male,581101,,444.0,False,Android,0
Male,582101,2506388.0,619.0,True,Android,0
Female,581101,2748361.0,826.0,False,iOS,0
Male,582101,1719336.0,346.0,False,iOS,0
Male,560067,2639856.0,559.0,True,Android,1
Male,582101,1045698.0,357.0,False,Android,0
Male,580023,519100.0,531.0,True,iOS,1
Male,580023,3158658.0,306.0,True,iOS,1
Male,560008,2973151.0,476.0,True,Android,1
Male,560001,2294528.0,689.0,True,Android,1
Female,582101,1258802.0,817.0,False,iOS,0
Female,560001,,679.0,False,iOS,0
Female,560001,2562021.0,441.0,True,Android,0
Male,580023,2892566.0,661.0,False,iOS,0
Male,560001,1735674.0,401.0,True,iOS,0
Male,560067,3289728.0,687.0,True,Android,0
Female,580023,631209.0,696.0,False,Android,0
Male,582101,877744.0,622.0,True,iOS,0
Male,570001,,759.0,False,iOS,0
Male,560008,1482230.0,489.0,False,Android,0
Male,560067,3157838.0,399.0,False,Android,1
Female,570001,2477019.0,501.0,True,iOS,1
Male,580023,864515.0,460.0,False,iOS,1
Male,560067,361183.0,647.0,False,iOS,0
Female,560038,2464575.0,308.0,True,iOS,0
Male,581101,3047344.0,528.0,False,Android,0
Male,560038,1465770.0,731.0,True,iOS,1
Male,582101,3197160.0,,False,Android,0
Male,560001,2628074.0,453.0,False,Android,0
Male,570001,1360581.0,777.0,True,iOS,0
Female,560067,3232970.0,872.0,False,Android,0
Male,560067,2192681.0,,True,iOS,1
Female,581101,550047.0,533.0,True,iOS,1
Female,580023,884052.0,728.0,True,Android,0
Male,581101,938710.0,746.0,False,Android,0
Female,560001,1357129.0,716.0,True,iOS,1
Female,582101,2850559.0,326.0,True,Android,1
Female,570001,707748.0,592.0,True,iOS,0
Male,580023,1264409.0,357.0,True,Android,1
Female,560067,1522553.0,439.0,False,iOS,1
Female,580023,2163080.0,635.0,True,Android,0
Female,560038,1893075.0,,False,iOS,1
Female,570001,1427736.0,731.0,True,Android,0
Female,570001,2344636.0,,False,iOS,0
Female,581101,2111613.0,868.0,False,Android,1
Female,560001,1241762.0,415.0,False,iOS,1
Male,581101,2583972.0,858.0,True,iOS,0
Female,560038,2091628.0,673.0,False,Android,0
Male,581101,779263.0,475.0,False,iOS,0
Female,580023,1625312.0,359.0,True,iOS,0
Female,570001,1158183.0,505.0,True,Android,0
Female,560001,1602881.0,363.0,True,Android,0
Male,570001,1400987.0,467.0,False,iOS,0
Male,570001,755720.0,391.0,True,Android,0
Male,560067,,718.0,True,Android,0
Female,582101,2891354.0,316.0,False,iOS,0
Male,570001,1214689.0,635.0,False,Android,0
Male,560038,,440.0,True,Android,0
Female,570001,1569288.0,748.0,False,Android,1
Male,560038,3365426.0,551.0,False,Android,0
Female,581101,1002372.0,886.0,True,iOS,0
Male,560001,1373853.0,365.0,False,iOS,0
Male,560067,1140631.0,413.0,False,Android,0
Male,560001,2818235.0,890.0,False,Android,1
Male,560008,,583.0,False,iOS,0
Male,560067,,678.0,False,iOS,0
Female,580023,640847.0,897.0,False,iOS,0
Female,560001,2804793.0,868.0,True,Android,0
Female,581101,2165941.0,675.0,True,Android,0
Male,580023,2574085.0,416.0,True,iOS,0
Male,560067,3288291.0,837.0,False,iOS,0
Male,570001,556002.0,365.0,True,iOS,1
Male,560008,1577600.0,651.0,False,iOS,0
Male,582101,,706.0,True,Android,1
Male,560001,,458.0,False,Android,0
Female,560008,3368544.0,489.0,True,iOS,0
Male,560067,468270.0,466.0,True,iOS,1
Female,560008,649786.0,864.0,True,iOS,0
Female,560008,1717684.0,,False,iOS,1
Male,560038,3495844.0,731.0,True,Android,0
Female,560001,3276039.0,722.0,False,iOS,1
Male,560001,3245521.0,631.0,True,iOS,1
Female,570001,2967718.0,627.0,False,iOS,0
Female,560001,1633299.0,392.0,False,iOS,0
Female,560038,1089106.0,427.0,False,iOS,1
Female,581101,3197080.0,309.0,False,Android,0
Female,582101,308774.0,460.0,False,iOS,0
Male,570001,1997680.0,843.0,True,iOS,1
Male,581101,2412899.0,817.0,True,iOS,0
Male,581101,694411.0,627.0,True,Android,0
Female,581101,1171891.0,573.0,True,Android,0
Male,560001,1889011.0,517.0,True,Android,1
Male,560008,2192693.0,879.0,False,iOS,0
Female,570001,1285931.0,627.0,False,iOS,1
Male,560067,2027806.0,479.0,False,iOS,1
Female,560008,,706.0,True,Android,1
Female,582101,,835.0,False,iOS,0
Female,582101,2658649.0,783.0,False,iOS,0
Female,570001,1590234.0,344.0,False,iOS,0
Female,580023,751436.0,,False,Android,0
Male,560038,1935534.0,506.0,True,iOS,1
Male,560001,3264152.0,,True,iOS,0
Male,560001,2138326.0,711.0,True,Android,0
Female,580023,1806646.0,807.0,True,iOS,0
Male,560001,3280427.0,632.0,False,iOS,0
Female,560001,2227260.0,320.0,True,iOS,0
Male,560067,2781468.0,748.0,False,iOS,1
Male,582101,2047771.0,436.0,True,Android,0
Female,560067,1280839.0,532.0,False,Android,0
Male,560008,487874.0,413.0,True,Android,0
Female,560001,508939.0,874.0,False,Android,1
Female,560038,2022706.0,569.0,True,Android,0
Female,560067,2834074.0,454.0,True,iOS,0
Male,560038,2635957.0,844.0,False,Android,1
Female,580023,424696.0,848.0,True,iOS,0
Male,560038,1270306.0,365.0,False,iOS,1
Male,580023,1196175.0,568.0,True,Android,1
Male,581101,1771089.0,716.0,True,Android,1
Male,560001,908742.0,660.0,False,Android,0
Male,580023,2445742.0,794.0,False,iOS,0
Male,560067,1809327.0,599.0,True,Android,0
Male,570001,1232029.0,889.0,True,iOS,0
Male,560001,2508614.0,855.0,False,Android,0
Female,580023,2878584.0,891.0,False,Android,0
Female,570001,2368237.0,405.0,True,Android,0
Female,582101,1817191.0,828.0,False,iOS,0
Male,582101,671167.0,644.0,True,Android,0
Male,560038,2117231.0,629.0,False,iOS,0
Male,560001,1002853.0,,False,iOS,0
Female,570001,1660330.0,550.0,True,Android,1
Female,560001,1593059.0,,False,Android,0
Female,570001,2150280.0,877.0,False,iOS,0
Male,560038,,745.0,False,Android,1
Female,581101,567530.0,880.0,False,Android,0
Female,581101,1734753.0,705.0,False,iOS,0
Female,580023,321869.0,573.0,True,Android,1
Male,580023,2965317.0,730.0,True,Android,0
Male,581101,1984537.0,786.0,True,Android,0
Male,560008,1147054.0,470.0,False,Android,1
Male,560038,1887273.0,688.0,True,iOS,0
Female,560067,2013162.0,496.0,True,Android,0
Male,560067,2631110.0,511.0,True,Android,0
Male,560001,1984237.0,656.0,True,Android,0
Male,581101,872629.0,740.0,True,Android,0
Female,581101,2823783.0,876.0,False,Android,0
Male,560008,2875515.0,613.0,False,iOS,0
Female,570001,3354286.0,354.0,True,Android,0
Male,582101,2603120.0,665.0,False,iOS,1
Male,570001,1276230.0,435.0,False,Android,0
Female,582101,2326305.0,720.0,False,Android,0
Female,570001,324100.0,576.0,True,iOS,1
Male,560001,,359.0,False,Android,1
Male,570001,2935595.0,,False,iOS,0
Male,560008,1408106.0,862.0,False,iOS,0
Male,581101,832545.0,569.0,True,Android,1
Female,570001,2488529.0,875.0,False,iOS,0
Female,560008,2724249.0,594.0,True,Android,0
Female,580023,2174511.0,779.0,False,Android,1
Female,580023,2884230.0,841.0,False,iOS,0
Female,581101,2737259.0,678.0,True,Android,1
Male,581101,3321881.0,,False,Android,0
Female,581101,1397246.0,566.0,True,iOS,0
Male,581101,2696202.0,317.0,False,iOS,0
Male,560001,1797262.0,726.0,False,Android,1
Male,570001,2809798.0,804.0,True,Android,1
Female,582101,2804686.0,600.0,True,iOS,0
Male,570001,1368536.0,843.0,True,iOS,0
Female,560067,757560.0,715.0,False,iOS,0
Female,560001,1469427.0,382.0,True,iOS,0
Male,580023,789463.0,413.0,False,Android,0
Male,582101,2716785.0,,True,iOS,0
Male,582101,,433.0,False,Android,0
Male,560001,2485988.0,829.0,True,iOS,1
Female,580023,426349.0,666.0,False,Android,0
Female,560067,3127471.0,731.0,True,iOS,1
Female,582101,1228547.0,368.0,True,iOS,0
Female,570001,2550919.0,650.0,True,Android,0
Female,560038,1058825.0,375.0,False,Android,0
Male,570001,2644031.0,415.0,True,iOS,0
Female,570001,3433918.0,715.0,False,iOS,1
Female,560067,2145345.0,523.0,True,Android,0
Male,580023,1853451.0,505.0,True,iOS,0
Female,580023,2709937.0,602.0,False,Android,0
Male,560008,3496170.0,,True,iOS,1
Male,570001,2675922.0,850.0,True,Android,0
Female,582101,1449551.0,363.0,False,Android,0
Female,581101,3157280.0,613.0,True,Android,0
Female,560001,447297.0,625.0,False,iOS,0
Female,560038,2795016.0,,False,Android,0
Female,560008,1864115.0,443.0,True,iOS,1
Female,570001,1920194.0,801.0,False,iOS,0
Male,560001,1201120.0,525.0,True,iOS,0
Male,580023,1619043.0,783.0,True,Android,0
Female,560008,1638042.0,380.0,False,Android,0
Male,580023,2325687.0,584.0,True,iOS,1
Female,560001,1522471.0,414.0,True,Android,0
Male,582101,1386191.0,367.0,False,Android,0
Male,560001,1747282.0,592.0,True,Android,0
Male,570001,3233352.0,,True,iOS,0
Female,580023,477035.0,456.0,True,iOS,0
Female,560038,2897133.0,470.0,False,iOS,1
Female,560001,1681941.0,749.0,True,Android,0
